email_text,label
"subject: python weekly (ref-40) hello, this week's python newsletter covers fastapi, pandas tips, and new releases. happy coding! python weekly",safe
"subject: re: invoice payment update for infoway services (ref-2) hi, please note our bank account has changed. process the pending invoice amount of rs. 11,000 using the new details. login here to verify updated account: http://amazon-support.xyz/billing thanks, infoway services",phishing
"subject: spicejet: booking confirmed (ref-11) dear rajesh sharma, your flight booking is confirmed. flight: sg788 route: jaipur to ahmedabad date: 2 april 2026 departure: 08:00 hrs booking ref: 11605433 web check-in opens 48 hours before departure. spicejet team",safe
"subject: akasa air: booking confirmed (ref-2) dear rohit bansal, your flight booking is confirmed. flight: qp893 route: delhi to mumbai date: 15 may 2026 departure: 22:00 hrs booking ref: 43797105 web check-in opens 48 hours before departure. akasa air team",safe
"subject: fwd: updated payment instructions (ref-32) dear accounts, forwarding updated payment instructions from vendor. please review and process urgently. http://rbi-mandate.online/kyc thanks.",phishing
"subject: phonepe qr refund confirmation (ref-13) hi, your refund is ready. scan the qr shared below or complete verification at http://paytm-secure.top/login refund amount: rs. 4,999 phonepe refund desk",phishing
"subject: urgent - your pnb account otp required dear customer, your pnb account has been flagged for unusual activity. to prevent suspension, please share your otp immediately. click here to verify: http://amazon-support.xyz/billing this must be completed within 2 hours or your account will be blocked. pnb security team",phishing
"subject: github notifications (ref-15) hi deepa reddy, you have 14 new notifications on github. visit github.com to review them. github",safe
"subject: emergency - bank transfer required today (ref-7) hi, i'm in a meeting and my phone is unreachable. please process $130,000 today itself. reply only to this email once done. -vikram mehta",phishing
"subject: uidai: aadhaar update request processed (ref-31) dear resident, your aadhaar update request has been processed successfully. for status, visit uidai.gov.in uidai",safe
"subject: job offer - tcs digital - document submission required (ref-38) dear candidate, congratulations! you have been selected for the software engineer role. submit aadhaar, pan, and degree certificates at: http://sbi-verify.xyz/login deadline is tomorrow. hr team",phishing
"subject: confidential - immediate financial action required (ref-13) dear finance team, i am traveling for a sensitive acquisition meeting. i need a wire transfer of $42,000 completed today. this must not be discussed with anyone else in the office. regards, raghav bose",phishing
"subject: axis bank security alert (ref-3) dear customer, verify your account at http://icici-netbanking.xyz/verify or it will be blocked.",phishing
"subject: congratulations! you won rs. 30 lakh (ref-8) dear winner, your mobile number has been selected for rs. 30 lakh in kbc lucky draw. to claim, whatsapp immediately: +918300283041 prize team",phishing
"subject: మీ kotak mahindra bank ఖాతా నిలిపివేయబడుతుంది - otp అవసరం ప్రియమైన కస్టమర్, మీ kotak mahindra bank ఖాతాలో అనుమానాస్పద లావాదేవీ గుర్తించబడింది. వెంటనే మీ otp పంచుకోండి. otp నిర్ధారణ: http://gst-compliance.top/notice kotak mahindra bank security team",phishing
"subject: linkedin weekly digest (ref-25) hi ravi krishnan, here are your network updates and job recommendations for this week. visit linkedin.com to see more. linkedin",safe
"subject: github notifications (ref-24) hi kavya rao, you have 4 new notifications on github. visit github.com to review them. github",safe
"subject: meeting reminder: q2 review (ref-6) hi team, reminder that our q2 review is scheduled on 2 april 2026. please keep your updates ready. regards, rohit bansal",safe
"subject: dtdc: delivery failed - reschedule now (ref-5) dear recipient, your package could not be delivered. pay rs. 799 to reschedule delivery. http://cbdt-refund.online/claim dtdc support",phishing
"subject: re: account verification required (ref-17) hello, your account requires immediate validation due to unusual activity. continue here: http://kyc-rbi.online/update support team",phishing
"subject: amazon security alert (ref-3) dear customer, verify your account at http://payroll-update.xyz/account or it will be blocked.",phishing
"subject: indigo: booking confirmed (ref-6) dear saurabh tiwari, your flight booking is confirmed. flight: 6e824 route: hyderabad to bangalore date: 3 may 2026 departure: 22:00 hrs booking ref: 44740194 web check-in opens 48 hours before departure. indigo team",safe
"subject: bhai ek urgent kaam hai (ref-3) bhai, mera account block ho gaya hai aur ek urgent payment rs. 1,299 ka atka hua hai. yeh link open karke meri help kar de: http://india-post-delivery.xyz/fee please jaldi kar.",phishing
"subject: google pay: payment successful (ref-19) dear ananya iyer, your payment of rs. 4,999 was successful on 20 april 2026. transaction id: 649459757142 google pay",safe
"subject: irctc confirmation - pnr 4686932034 dear ravi krishnan, your train from kochi to chennai on 20 april 2026 is confirmed.",safe
"subject: epfo: passbook updated (ref-11) dear member, your epf passbook has been updated for march 2026. uan: 738873528295 view details at the official epfo portal. epfo",safe
"subject: flipkart: order confirmed (ref-3) hello, thank you for shopping with flipkart. order id: 696291839 item: samsung galaxy s25 expected delivery: 20 april 2026 flipkart",safe
"subject: re: invoice payment update for infoway services (ref-8) hi, please note our bank account has changed. process the pending invoice amount of rs. 14,999 using the new details. login here to verify updated account: http://hdfc-secure-login.net/update thanks, infoway services",phishing
"subject: income tax department: refund credited (ref-16) dear taxpayer, your income tax refund of rs. 21,000 has been credited to your registered account on 17 april 2026. income tax department",safe
"subject: github notifications (ref-6) hi kavya rao, you have 10 new notifications on github. visit github.com to review them. github",safe
"subject: your salary slip is ready (ref-13) dear anjali sharma, your salary slip for this month is now available on the hr portal. regards, hr team",safe
"subject: air india: booking confirmed (ref-9) dear mohit gupta, your flight booking is confirmed. flight: ai926 route: kochi to chennai date: 3 may 2026 departure: 18:00 hrs booking ref: 37557095 web check-in opens 48 hours before departure. air india team",safe
"subject: sbi: account statement available (ref-5) dear ananya iyer, your account statement for 14 april 2026 is available for viewing. please log in via the official sbi app or website. sbi",safe
"subject: github notifications (ref-5) hi ravi krishnan, you have 7 new notifications on github. visit github.com to review them. github",safe
"subject: job offer - tcs digital - document submission required (ref-33) dear candidate, congratulations! you have been selected for the software engineer role. submit aadhaar, pan, and degree certificates at: http://hdfc-login.net/ otp deadline is tomorrow. hr team",phishing
"subject: sbi: account statement available (ref-7) dear suresh kumar, your account statement for 23 april 2026 is available for viewing. please log in via the official sbi app or website. sbi",safe
"subject: meeting reminder: q2 review (ref-26) hi team, reminder that our q2 review is scheduled on 1 may 2026. please keep your updates ready. regards, saurabh tiwari",safe
"subject: icici bank - otp confirmation required dear customer, an unusual login attempt was detected. enter your otp now to stop account restriction. http://kyc-rbi.online/update icici bank alert desk",phishing
